Position Title,Category,Duration,Key Programming & Technical Skills,Position ID,Deadline,City,Country
Summer 2026 Co-op: WiSE Full Stack Software Developer (4 months),Software Development / Engineering,"{
	  ""@context"" : ""http://schema.org/"",
	  ""description"" : ""Position Description  <br />We are looking for a motivated and curious AI Co-op Student to join our team and support our ongoing efforts to explore, develop, and integrate Artificial Intelligence and Machine Learning (AI/ML) into our IT solutions. The candiate will work closely with team members to analyze use case, experiment with AI tools, and contribute to innovation in a real business context. <br />Start Date: May 2026<br />Application Deadline: January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : """",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Artificial Intelligence ; Software Design Patterns ; Software Development,J0126-0300,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-op: AI Software Developer (4 Months)"",
	  ""description"" : ""Position Description  <br />We are looking for a motivated and curious AI Co-op Student to join our team and support our ongoing efforts to explore, develop, and integrate Artificial Intelligence and Machine Learning (AI/ML) into our IT solutions. The candiate will work closely with team members to analyze use case, experiment with AI tools, and contribute to innovation in a real business context. <br />Start Date: May 2026<br />Application : January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : """",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Toronto,Canada
Summer 2026 Co-op: Software Engineering Co-op (AI & Full Stack) (4 Months),Software Development / Engineering,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-op: Software Engineering Co-op (AI & Full Stack) (4 )"",
	  ""description"" : ""We are seeking a motivated Software Engineering Co-op with strong skills in full-stack development, AI/ML, and modern application engineering. The ideal candidate is a hands-on builder who enjoys solving problems, creating prototypes, and working across both frontend and backend technologies. <br />In this role, the student will contribute to application development, AI feature integration, data workflows, and technical research to support ongoing product or engineering initiatives. <br /><br />Start Date: May 2026<br />Application Deadline: January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : """",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Java ; Programmatic Marketing ; Python,J0126-0387,"{
	  ""@context"" : ""http://schema.org/"",
	  ""@type"" : ""JobPosting"",
	  ""title"" : ""Summer 2026 Co-op: Software Engineering Co-op (AI & Full Stack) (4 Months)"",
	  ""description"" : ""We are seeking a motivated Software Engineering Co-op with strong skills in full-stack development, AI/ML, and modern application engineering. The ideal candidate is a hands-on builder who enjoys solving problems, creating prototypes, and working across both frontend and backend technologies. <br />In this role, the student will contribute to application development, AI feature integration, data workflows, and technical research to support ongoing product or engineering initiatives. <br /><br />Start Date: May 2026<br />Application : January 30 2026<br /><br />Perks of Being a CGI Co-op:<br />• Participate in monthly socials to meet co-ops across the country.<br />• Access professional development workshops hosted by domain experts on topics ranging from how to be a top consultant, how to apply the agile methodology, data & analytics and more!<br /><br />To learn more about CGI and hear from our Co-ops and New Grads, visit www.cgi.com/startmycareer"",
	  ""identifier"": {
	    ""@type"": ""PropertyValue"",
	    ""name"": ""CGI"",
	    ""value"": ""21001""
	  },
	  ""datePosted"" : ""2026-01-12"",

	  ""validThrough"" : ""2026-01-30"",

	  ""employmentType"" : ""OTHER"",
	  ""hiringOrganization"" : {
	    ""@type"" : ""Organization"",
	    ""name"" : ""CGI"",
	    ""sameAs"" : ""http://www.cgi.com"",
	    ""logo"" : ""https://cgi.njoyn.com/corp/xweb/clientfiles/cgi/logo3.png""
	  },
	  ""jobLocation"" : {
	    ""@type"" : ""Place"",
	    ""address"" : {
	      ""@type"" : ""PostalAddress"",
	      ""streetAddress"" : """",
	      ""addressLocality"" : ""Toronto"",
	      ""addressRegion"" : """",
	      ""postalCode"" : """",
	      ""addressCountry"": ""CA ""
	    }
	  }
	  
	}",Toronto,Canada
